street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
37 Rose Ter,7108,Newark,NJ,Essex,40.726748,-74.20094,Townhouse,2016,158681,1930,3463,2591,2,3,8/9/16,340000,275990,neighborhood,West Side
423 18th Ave,7108,Newark,NJ,Essex,40.731018,-74.20153,MultiFamily2To4,2016,164160,1920,9239,2855,2,5,11/7/16,175000,275990,neighborhood,West Side
72 Schuyler Ave,7112,Newark,NJ,Essex,40.715131,-74.209975,MultiFamily2To4,2015,223924,1927,3484,N/A,3,7,3/7/17,105000,275941,neighborhood,Weequahic
9 Varsity Rd,7106,Newark,NJ,Essex,40.739238,-74.235713,MultiFamily2To4,2015,202630,1952,5227,2599,3,7,12/1/00,142000,12970,city,Newark
50 Chestnut St,7110,Nutley,NJ,Essex,40.817264,-74.150479,SingleFamily,2015,320131,1950,5227,N/A,2,3,4/6/17,449900,13056,city,Nutley
59 Anderson Pkwy,7009,Cedar Grove,NJ,Essex,40.872533,-74.230004,SingleFamily,2015,398244,N/A,N/A,N/A,3,5,4/6/17,410000,14839,city,Cedar Grove
47 Rhoda Ave,7110,Nutley,NJ,Essex,40.832811,-74.1661,SingleFamily,2015,423895,1939,4791,N/A,3,3,4/6/17,429000,13056,city,Nutley
15 Matt Dr,7004,Fairfield,NJ,Essex,40.860256,-74.308964,SingleFamily,2015,377052,1961,18295,1803,2,3,4/6/17,385000,51976,city,Fairfield
99 Summer Ave,7104,Newark,NJ,Essex,40.754096,-74.173137,MultiFamily2To4,2015,129835,1930,2496,2772,N/A,N/A,4/5/17,170000,275335,neighborhood,Seventh Avenue
920 S Orange Ave,7078,Short Hills,NJ,Essex,40.754029,-74.307622,SingleFamily,2015,463677,1966,10018,1745,3,4,4/5/17,612000,13829,city,Short Hills
15 Oxford Ter,7052,West Orange,NJ,Essex,40.765112,-74.254641,SingleFamily,2016,362939,1925,7405,2440,3,6,4/5/17,520000,16216,city,West Orange
301 Orange St,7103,Newark,NJ,Essex,40.749539,-74.181484,MultiFamily2To4,2015,149717,1915,2613,2800,3,9,4/5/17,170000,276616,neighborhood,University Heights
533 Norwood St,7018,East Orange,NJ,Essex,40.747787,-74.227798,MultiFamily2To4,2015,157620,1930,10890,1835,3,4,4/5/17,165000,51806,city,East Orange
5 Highland Blvd,7052,West Orange,NJ,Essex,40.775322,-74.267863,SingleFamily,2015,320613,2014,11325,3000,3,5,4/4/17,679000,16216,city,West Orange
81 Sand Rd,7004,Fairfield,NJ,Essex,40.887817,-74.287155,SingleFamily,2015,353023,1930,7427,1800,N/A,N/A,4/4/17,460000,51976,city,Fairfield
348 N Fullerton Ave,7043,Montclair,NJ,Essex,40.831529,-74.204406,SingleFamily,2015,697702,1920,12196,2312,2,6,4/4/17,627000,39839,city,Montclair
56 Irving Ave,7039,Livingston,NJ,Essex,40.789013,-74.317031,SingleFamily,2015,365928,N/A,5662,2500,3,4,4/4/17,660000,56428,city,Livingston
23 Oak St,7109,Belleville,NJ,Essex,40.795464,-74.154332,SingleFamily,2015,214507,1922,4791,1120,2,3,4/4/17,210000,37362,city,Belleville
71 Fellswood Dr,7039,Livingston,NJ,Essex,40.801357,-74.308463,SingleFamily,2015,433097,1950,9147,3300,3,4,4/4/17,850000,56428,city,Livingston
441 Overhill Rd,7079,South Orange,NJ,Essex,40.749925,-74.272769,SingleFamily,2015,984782,1930,10890,5095,5,7,4/3/17,1165000,34059,city,South Orange
23 Triton Ter,7104,Newark,NJ,Essex,40.768033,-74.159987,MultiFamily2To4,2015,143308,1909,2613,N/A,3,6,4/3/17,165000,274692,neighborhood,North Broadway
8 West St,7003,Bloomfield,NJ,Essex,40.791877,-74.191802,SingleFamily,2015,224522,1908,2213,896,1,3,4/3/17,199000,3699,city,Bloomfield
112 William St,7109,Belleville,NJ,Essex,40.784977,-74.154467,MultiFamily2To4,2015,391767,1887,5854,2810,4,6,4/3/17,390000,37362,city,Belleville
87 Valley Way,7052,West Orange,NJ,Essex,40.795196,-74.23492,SingleFamily,2016,309372,1930,6534,N/A,2,4,4/3/17,355000,16216,city,West Orange
14 Eastwood Pl,7009,Cedar Grove,NJ,Essex,40.849055,-74.227074,SingleFamily,2015,684231,2007,13503,3660,5,5,4/3/17,709000,14839,city,Cedar Grove
118 Essex Ave,7028,Glen Ridge,NJ,Essex,40.809615,-74.196513,SingleFamily,2015,480840,1916,10000,1965,2,4,4/3/17,533675,42270,city,Glen Ridge
7 Crestview Dr,7052,West Orange,NJ,Essex,40.776318,-74.259975,SingleFamily,2015,521189,1958,N/A,N/A,3,3,3/31/17,580000,16216,city,West Orange
36 Crest Dr,7079,South Orange,NJ,Essex,40.747779,-74.278418,SingleFamily,2015,776887,1958,22215,5784,6,5,3/31/17,785000,34059,city,South Orange
110 Lessing Rd,7052,West Orange,NJ,Essex,40.776742,-74.276321,SingleFamily,2015,378420,1955,30492,2068,3,4,3/31/17,550000,16216,city,West Orange
96 South Ter,7078,Short Hills,NJ,Essex,40.727645,-74.33366,SingleFamily,2015,1775312,1932,32234,1,5,6,3/31/17,1380000,13829,city,Short Hills
3 Village Green Ct,7079,South Orange,NJ,Essex,40.748737,-74.264997,SingleFamily,2015,437071,1987,199679,1816,N/A,N/A,3/31/17,517500,34059,city,South Orange
71 Harper Ave,7111,Irvington,NJ,Essex,40.713488,-74.244514,SingleFamily,2015,144138,1959,2496,1800,3,4,3/31/17,185000,12067,city,Irvington
656 S 15th St,7103,Newark,NJ,Essex,40.732074,-74.208389,SingleFamily,2015,160148,2000,3498,1777,N/A,N/A,3/31/17,157000,275990,neighborhood,West Side
59 Chester Ave,7104,Newark,NJ,Essex,40.768139,-74.162582,SingleFamily,2016,141599,1882,2121,1468,2,4,3/31/17,160000,274692,neighborhood,North Broadway
182 Broughton Ave,7003,Bloomfield,NJ,Essex,40.816355,-74.185277,SingleFamily,2015,234713,1952,3049,1195,2,2,3/31/17,269000,3699,city,Bloomfield
173 Horseneck Rd,7004,Fairfield,NJ,Essex,40.876097,-74.310372,SingleFamily,2015,340709,1930,6534,N/A,2,4,3/31/17,420500,51976,city,Fairfield
2 Januson Ct,7052,West Orange,NJ,Essex,40.808476,-74.247563,SingleFamily,2015,711684,2003,10454,4631,4,5,3/31/17,692000,16216,city,West Orange
386 Orange Rd,7042,Montclair,NJ,Essex,40.792863,-74.219107,SingleFamily,2015,373711,1925,7405,2553,2.5,3,3/31/17,575000,39839,city,Montclair
4 Bauer Dr,7052,West Orange,NJ,Essex,40.802738,-74.260032,SingleFamily,2015,333471,1960,12632,1628,3,3,3/31/17,425500,16216,city,West Orange
15 Henning Dr,7004,Fairfield,NJ,Essex,40.881321,-74.307188,SingleFamily,2015,458150,N/A,14810,N/A,3,4,3/31/17,651000,51976,city,Fairfield
52 Adams Pl,7028,Glen Ridge,NJ,Essex,40.790049,-74.211343,SingleFamily,2015,446354,1912,N/A,N/A,3,4,3/31/17,475000,42270,city,Glen Ridge
93 Darling Ave,7003,Bloomfield,NJ,Essex,40.833869,-74.167987,SingleFamily,2015,337781,1947,N/A,N/A,3,4,3/31/17,336000,3699,city,Bloomfield
17 Laurel Ave,7039,Livingston,NJ,Essex,40.798452,-74.298701,SingleFamily,2015,445069,1940,12196,1392,1,3,3/31/17,379000,56428,city,Livingston
245 N 16th St,7003,Bloomfield,NJ,Essex,40.775091,-74.188214,SingleFamily,2016,154024,1942,2299,N/A,1,2,3/30/17,180000,3699,city,Bloomfield
145 W Northfield Rd,7039,Livingston,NJ,Essex,40.780281,-74.330222,SingleFamily,2015,406293,1960,18295,1480,2,3,3/30/17,426000,56428,city,Livingston
34 Franklin Ter,7111,Irvington,NJ,Essex,40.725387,-74.246492,MultiFamily2To4,2015,138317,1910,3484,2653,5,8,3/30/17,290000,12067,city,Irvington
11 Edgar St,7018,East Orange,NJ,Essex,40.756017,-74.224414,SingleFamily,2015,149055,N/A,N/A,1687,1.5,3,3/30/17,72500,51806,city,East Orange
63 Blanchard Rd,7079,South Orange,NJ,Essex,40.760192,-74.266177,SingleFamily,2015,536613,1964,14374,N/A,3,3,3/30/17,753000,34059,city,South Orange
61 Hillside Ave,7044,Verona,NJ,Essex,40.826035,-74.255418,SingleFamily,2015,352472,1900,6952,1258,2,3,3/30/17,322000,43078,city,Verona
30 Aspen Dr,7039,Livingston,NJ,Essex,40.808632,-74.293131,SingleFamily,2015,1391673,1991,23522,6000,6,8,3/30/17,974000,56428,city,Livingston
33 Cross St,7110,Nutley,NJ,Essex,40.811672,-74.160745,SingleFamily,2015,309220,1951,4791,1326,N/A,4,3/30/17,380000,13056,city,Nutley
20 Overhill Rd,7109,Belleville,NJ,Essex,40.801335,-74.174036,SingleFamily,2015,224722,1952,5227,N/A,2,3,3/30/17,250000,37362,city,Belleville
47 4th St,7107,Newark,NJ,Essex,40.748664,-74.190551,SingleFamily,2015,202955,2001,3484,2694,3,6,3/29/17,279000,273684,neighborhood,Fairmuont
135 Ward Pl,7079,South Orange,NJ,Essex,40.741453,-74.252096,SingleFamily,2015,353204,1910,7405,1866,N/A,5,3/29/17,370000,192024,neighborhood,Seton Village
39 Claremont Ave,7042,Montclair,NJ,Essex,40.812599,-74.20669,MultiFamily5Plus,2015,480769,1907,3920,30130,1,2,3/29/17,640000,39839,city,Montclair
357 Little St,7109,Belleville,NJ,Essex,40.799028,-74.156674,SingleFamily,2015,241746,1922,4791,1126,3,3,3/29/17,265000,37362,city,Belleville
19 E Lincoln St,7044,Verona,NJ,Essex,40.832887,-74.250231,SingleFamily,2015,337287,1942,5227,N/A,2,2,3/29/17,320000,43078,city,Verona
20 Bodwell Ter,7041,Millburn,NJ,Essex,40.723531,-74.314123,SingleFamily,2015,650727,1923,6050,2071,4,4,3/28/17,772000,36150,city,Millburn
16 Euclid Ave,7040,Maplewood,NJ,Essex,40.736021,-74.279815,SingleFamily,2015,749944,1923,9583,N/A,3,5,3/28/17,650000,39616,city,Maplewood
89 Park Ave,7017,East Orange,NJ,Essex,40.762199,-74.196428,MultiFamily2To4,2015,176529,1930,6969,3000,3,5,3/28/17,230000,415711,neighborhood,Greenwood
21 Rutgers St,7040,Maplewood,NJ,Essex,40.723208,-74.266037,SingleFamily,2015,472339,1927,7405,1802,2,3,3/28/17,649000,39616,city,Maplewood
2 Baldwin Ave,7304,Jersey City,NJ,Hudson,40.72163,-74.065507,MultiFamily2To4,2015,186876,N/A,1720,N/A,3,7,5/2/17,535000,274464,neighborhood,McGinley Square
425 Egret Ln,7094,Secaucus,NJ,Hudson,40.787301,-74.076457,Condominium,2015,263041,1976,N/A,1347,2,2,5/2/17,345000,33911,city,Secaucus
410 Jefferson St APT 1L,7030,Hoboken,NJ,Hudson,40.742751,-74.037059,Condominium,2015,255864,N/A,510,510,1,1,5/1/17,385000,25146,city,Hoboken
12 Linden Ave,7305,Jersey City,NJ,Hudson,40.692314,-74.088741,MultiFamily5Plus,2015,283144,N/A,N/A,N/A,1,2,5/1/17,1200,189019,neighborhood,Greenville
405 2nd St APT 3L,7302,Jersey City,NJ,Hudson,40.723213,-74.051577,Condominium,2015,247835,1900,N/A,578,1,2,5/1/17,420000,273483,neighborhood,Downtown
126 Webster Ave APT 2D,7307,Jersey City,NJ,Hudson,40.742739,-74.046738,Condominium,2015,314123,N/A,N/A,1387,1,2,5/1/17,650000,275707,neighborhood,The Heights
1450 Washington St APT 521,7030,Hoboken,NJ,Hudson,40.753839,-74.02596,MultiFamily2To4,2015,538001,2012,N/A,749,1,1,4/28/17,690000,25146,city,Hoboken
210 Jackson St APT 3,7030,Hoboken,NJ,Hudson,40.740754,-74.040633,Condominium,2015,639491,2000,1258,1258,2,2,4/28/17,839500,25146,city,Hoboken
4801 Palisade Ave APT 3B,7087,Union City,NJ,Hudson,40.780879,-74.019792,Condominium,2015,337838,2005,1980,1300,2,2,4/28/17,322000,54791,city,Union City
612 Jersey Ave # 2,7302,Jersey City,NJ,Hudson,40.724921,-74.045451,Condominium,2015,161226,N/A,N/A,600,1,1,4/28/17,491000,273483,neighborhood,Downtown
124 Madison St APT 3L,7030,Hoboken,NJ,Hudson,40.739832,-74.039026,Condominium,2015,328258,N/A,N/A,550,1,1,4/28/17,430000,25146,city,Hoboken
384 Whimbrel Ln,7094,Secaucus,NJ,Hudson,40.786345,-74.075944,Condominium,2016,308841,1970,N/A,1861,3,3,4/28/17,436000,33911,city,Secaucus
4514 Smith Ave # 4-2A,7047,North Bergen,NJ,Hudson,40.781289,-74.026777,Condominium,2015,211990,1986,867,867,N/A,N/A,4/27/17,214900,245503,neighborhood,Meadowview
40 Willow Ter,7030,Hoboken,NJ,Hudson,40.745227,-74.033019,SingleFamily,2015,624492,1901,622,864,1,3,4/26/17,837500,25146,city,Hoboken
219 Clendenny Ave,7304,Jersey City,NJ,Hudson,40.720618,-74.086862,SingleFamily,2015,283144,N/A,2026,1447,2,3,4/26/17,355000,276653,neighborhood,West Side
1425 Garden St APT 303,7030,Hoboken,NJ,Hudson,40.753737,-74.027336,Condominium,2015,680311,2009,1141,1145,1.5,1,4/25/17,750000,25146,city,Hoboken
7423 Durham Ave,7047,North Bergen,NJ,Hudson,40.802231,-74.015648,SingleFamily,2015,186995,N/A,N/A,N/A,N/A,3,4/25/17,280000,40038,city,North Bergen
129 Franklin St APT B1,7307,Jersey City,NJ,Hudson,40.647879,-74.1898,Condominium,N/A,N/A,N/A,N/A,N/A,1,2,N/A,N/A,31388,city,Elizabeth
212 William St,7029,Harrison,NJ,Hudson,40.74842,-74.159607,SingleFamily,2015,177549,2005,2613,1780,3,3,4/24/17,340000,8762,city,Harrison
1604 Central Ave,7087,Union City,NJ,Hudson,40.763504,-74.038113,MultiFamily2To4,2015,375376,N/A,2700,N/A,4,6,4/24/17,500000,54791,city,Union City
503 Bloomfield St # 1,7030,Hoboken,NJ,Hudson,40.742473,-74.030006,Condominium,2015,835927,1882,N/A,1236,3,2,4/24/17,967000,25146,city,Hoboken
56 Storms Ave,7306,Jersey City,NJ,Hudson,40.722312,-74.067469,SingleFamily,2015,251832,N/A,N/A,N/A,2,5,4/24/17,274000,274464,neighborhood,McGinley Square
1204 86th St,7047,North Bergen,NJ,Hudson,40.809019,-74.009045,SingleFamily,2015,165382,N/A,2500,N/A,2,3,4/24/17,312000,40038,city,North Bergen
1500 Hudson St APT 8A,7030,Hoboken,NJ,Hudson,40.754274,-74.024783,Condominium,2015,466847,N/A,740,740,1,1,4/21/17,625000,25146,city,Hoboken
1108 Park Ave APT 3R,7030,Hoboken,NJ,Hudson,40.75088,-74.029897,Condominium,2015,472485,N/A,N/A,812,1,2,4/21/17,555000,25146,city,Hoboken
305 Saint Michaels Walk,7087,Union City,NJ,Hudson,40.765158,-74.037056,Condominium,2015,235951,2005,N/A,1116,2,2,4/21/17,321500,54791,city,Union City
149 Essex St # 1503,7302,Jersey City,NJ,Hudson,40.713062,-74.041152,Condominium,2015,34644,N/A,37239,968,N/A,N/A,6/30/11,455000,273483,neighborhood,Downtown
1602 75th St,7047,North Bergen,NJ,Hudson,40.803606,-74.017665,SingleFamily,2015,256155,N/A,3402,N/A,N/A,3,4/21/17,390000,40038,city,North Bergen
110 Grant Ave,7029,Harrison,NJ,Hudson,40.748486,-74.161993,SingleFamily,N/A,N/A,1960,2500,N/A,2,6,4/20/17,325000,8762,city,Harrison
527 78th St,7047,North Bergen,NJ,Hudson,40.801474,-74.008766,SingleFamily,2015,216313,1926,3333,1361,3,3,4/20/17,529000,762011,neighborhood,Racetrack
88 Morgan St APT 2308,7302,Jersey City,NJ,Hudson,40.719844,-74.035942,Condominium,2015,6995,N/A,75542,837,1,1,11/10/16,707000,275730,neighborhood,The Waterfront
811 Montgomery St APT 2L,7306,Jersey City,NJ,Hudson,40.726229,-74.071033,Condominium,2015,258494,1904,3498,861,1,1,8/30/07,245000,274464,neighborhood,McGinley Square
277 4th St,7302,Jersey City,NJ,Hudson,40.72394,-74.046483,SingleFamily,2015,443038,N/A,1899,N/A,N/A,N/A,N/A,N/A,273483,neighborhood,Downtown
60 Erie St APT 306,7302,Jersey City,NJ,Hudson,40.723461,-74.043967,Condominium,2015,410060,N/A,9901,1172,2,3,8/9/16,819000,273483,neighborhood,Downtown
263 Armstrong Ave,7305,Jersey City,NJ,Hudson,40.705186,-74.090957,SingleFamily,2015,261826,N/A,1938,N/A,1.5,4,11/3/16,329000,189019,neighborhood,Greenville
187 Liberty Ave,7306,Jersey City,NJ,Hudson,40.743288,-74.061956,MultiFamily2To4,2015,333112,N/A,3825,890,4,6,1/26/17,475000,275707,neighborhood,The Heights
145 Sherman Ave APT 1R,7307,Jersey City,NJ,Hudson,40.745839,-74.046505,Condominium,2016,205573,N/A,2800,830,1,2,9/21/16,278000,275707,neighborhood,The Heights
353 Webster Ave,7307,Jersey City,NJ,Hudson,40.750657,-74.042515,SingleFamily,2015,406395,N/A,23099,N/A,2,4,9/9/16,775000,275707,neighborhood,The Heights
126 Zabriskie St,7307,Jersey City,NJ,Hudson,40.74764,-74.055092,SingleFamily,2015,575616,N/A,2500,N/A,N/A,0,9/12/16,499000,275707,neighborhood,The Heights
172 Bergen Ave,7305,Jersey City,NJ,Hudson,40.708335,-74.085069,MultiFamily2To4,2015,188875,1925,1451,2700,3,7,2/22/17,140000,189019,neighborhood,Greenville
203 Washington St,7302,Jersey City,NJ,Hudson,40.714148,-74.038291,MultiFamily2To4,2015,582945,N/A,3123,6840,5,8,9/6/16,3125000,275730,neighborhood,The Waterfront
39 Union St,7304,Jersey City,NJ,Hudson,40.712055,-74.072529,MultiFamily2To4,2015,349767,N/A,1001880,N/A,5,7,2/28/17,417000,272945,neighborhood,Bergen-Lafayette
129 Franklin St APT B1,7307,Jersey City,NJ,Hudson,40.647879,-74.1898,Condominium,N/A,N/A,N/A,N/A,N/A,1,2,N/A,N/A,31388,city,Elizabeth
15 Warren St APT 411X,7302,Jersey City,NJ,Hudson,40.711566,-74.040208,SingleFamily,2012,1966188,2002,63649,1370,N/A,N/A,N/A,N/A,273483,neighborhood,Downtown
142 Webster Ave # B1,7307,Jersey City,NJ,Hudson,40.743428,-74.046641,Condominium,2015,198202,N/A,2500,992,1,2,12/9/16,335000,275707,neighborhood,The Heights
311 Washington St APT 11D,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,561293,2007,10000,1306,2,2,8/22/16,830000,275730,neighborhood,The Waterfront
357 Varick St # 126A,7302,Jersey City,NJ,Hudson,40.720723,-74.048466,Condominium,2015,307128,N/A,27399,802,1,1,10/7/16,474000,273483,neighborhood,Downtown
354 Terrace Ave,7307,Jersey City,NJ,Hudson,40.75806,-74.052084,SingleFamily,2015,383078,N/A,385219,N/A,2,4,10/17/16,439650,275707,neighborhood,The Heights
77 Hudson St APT 1504,7302,Jersey City,NJ,Hudson,40.714542,-74.034598,Condominium,2015,11659,N/A,80586,758,1,1,8/30/16,739000,275730,neighborhood,The Waterfront
1 Greene St APT 209,7302,Jersey City,NJ,Hudson,40.712794,-74.036888,Condominium,2015,478348,N/A,51836,1197,2,2,12/8/16,765000,275730,neighborhood,The Waterfront
479 Monmouth St # 1,7302,Jersey City,NJ,Hudson,40.726935,-74.048652,Condominium,2015,243505,N/A,2500,522,N/A,N/A,6/18/10,180000,273483,neighborhood,Downtown
136 Sherman Ave,7307,Jersey City,NJ,Hudson,40.745161,-74.045903,MultiFamily2To4,2015,266489,1920,2000,1824,2,5,9/16/16,380000,275707,neighborhood,The Heights
108 Sanford Pl,7307,Jersey City,NJ,Hudson,40.74712,-74.055515,MultiFamily2To4,2015,283144,N/A,2212,N/A,3,5,3/15/17,435000,275707,neighborhood,The Heights
72 Bidwell Ave,7305,Jersey City,NJ,Hudson,40.703873,-74.079325,SingleFamily,2015,188541,N/A,2500,N/A,N/A,N/A,2/14/17,275000,189019,neighborhood,Greenville
45 River Dr S APT 2904,7310,Jersey City,NJ,Hudson,40.727601,-74.032081,Condominium,2015,26316,1989,43996,909,1,1,8/15/16,580000,275730,neighborhood,The Waterfront
129 Orient Ave,7305,Jersey City,NJ,Hudson,40.711657,-74.082016,SingleFamily,2015,191872,1991,2775,N/A,N/A,N/A,1/10/17,227000,272945,neighborhood,Bergen-Lafayette
46 Bleecker St,7307,Jersey City,NJ,Hudson,40.750659,-74.048802,SingleFamily,2015,149900,N/A,482,N/A,N/A,N/A,9/16/16,220000,275707,neighborhood,The Heights
235 North St,7307,Jersey City,NJ,Hudson,40.754417,-74.05115,SingleFamily,2015,245503,1930,871,1400,1,3,2/22/17,174300,275707,neighborhood,The Heights
311 Washington St APT 7E,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,515657,2007,10000,1200,2,2,11/1/16,790000,275730,neighborhood,The Waterfront
7400 River Rd APT 227,7047,North Bergen,NJ,Hudson,40.792306,-73.998122,Condominium,2015,461943,2006,N/A,1075,2,2,4/28/17,425000,40038,city,North Bergen
162 Woodlawn Ave,7305,Jersey City,NJ,Hudson,40.703683,-74.086521,MultiFamily2To4,2015,193204,N/A,1089000,N/A,1,2,4/7/17,150000,189019,neighborhood,Greenville
1450 Washington St # 511,7030,Hoboken,NJ,Hudson,40.753839,-74.02596,Condominium,2015,924673,2012,N/A,1207,2,2,4/7/17,999999,25146,city,Hoboken
157 Van Horne St,7304,Jersey City,NJ,Hudson,40.711571,-74.06568,MultiFamily2To4,2015,233178,1945,1698,2160,2,4,4/7/17,430000,272945,neighborhood,Bergen-Lafayette
1461 52nd St,7047,North Bergen,NJ,Hudson,40.787062,-74.027984,SingleFamily,2015,130802,N/A,2099,N/A,1,2,4/7/17,245000,40038,city,North Bergen
62 Carlton Ave,7306,Jersey City,NJ,Hudson,40.743647,-74.057086,Condominium,2015,226182,1901,2874,N/A,4,4,4/6/17,495000,275707,neighborhood,The Heights
3515 Charles Ct,7047,North Bergen,NJ,Hudson,40.777976,-74.03708,SingleFamily,2015,208232,N/A,2295,N/A,2,3,4/6/17,310000,40038,city,North Bergen
714 9th St,7094,Secaucus,NJ,Hudson,40.793214,-74.068033,SingleFamily,2015,239097,1900,5000,1379,3,4,4/6/17,405000,33911,city,Secaucus
7618 1st Ave,7047,North Bergen,NJ,Hudson,40.800918,-74.008002,SingleFamily,2015,203534,1950,2500,1431,4,3,4/6/17,499000,762011,neighborhood,Racetrack
8 Waverly St,7306,Jersey City,NJ,Hudson,40.737088,-74.049246,SingleFamily,2015,283145,N/A,2158,N/A,N/A,N/A,4/11/17,1400,275707,neighborhood,The Heights
185 South St,7307,Jersey City,NJ,Hudson,40.750277,-74.050704,MultiFamily2To4,2015,416389,N/A,2500,N/A,3,6,4/5/17,530000,275707,neighborhood,The Heights
1156 50th St,7047,North Bergen,NJ,Hudson,40.784585,-74.02498,MultiFamily2To4,2015,196580,N/A,1751,N/A,N/A,7,4/11/17,1700,40038,city,North Bergen
126 Webster Ave APT 1F,7307,Jersey City,NJ,Hudson,40.742771,-74.046958,MultiFamily2To4,N/A,N/A,N/A,N/A,1710,2,2,4/4/17,530000,275707,neighborhood,The Heights
24 Union St,7304,Jersey City,NJ,Hudson,40.711837,-74.071116,SingleFamily,2015,173218,N/A,2064,N/A,1,3,4/4/17,115000,272945,neighborhood,Bergen-Lafayette
64 Jefferson St # 64-B,7030,Hoboken,NJ,Hudson,40.738066,-74.038498,Condominium,2015,1118967,1998,2175,2175,N/A,3,4/4/17,1400000,25146,city,Hoboken
691 3rd St,7094,Secaucus,NJ,Hudson,40.789069,-74.064425,SingleFamily,2016,268841,2016,5301,3300,4,4,4/4/17,740000,33911,city,Secaucus
89 Bostwick Ave,7305,Jersey City,NJ,Hudson,40.707814,-74.081807,MultiFamily5Plus,2015,295803,1970,2726,N/A,1,3,4/3/17,437000,189019,neighborhood,Greenville
3502 Givernaud Ter,7047,North Bergen,NJ,Hudson,40.777878,-74.035566,SingleFamily,2015,193009,N/A,2029,N/A,N/A,3,4/3/17,310000,40038,city,North Bergen
30 Manhattan Ave,7307,Jersey City,NJ,Hudson,40.742232,-74.050027,MultiFamily2To4,2015,283144,N/A,2574,N/A,1,3,4/3/17,400000,275707,neighborhood,The Heights
327 Maple St,7032,Kearny,NJ,Hudson,40.763515,-74.150427,MultiFamily2To4,2016,353338,1900,2500,N/A,3,6,4/3/17,344900,5382,city,Kearny
2601 Palisade Ave # 2,7087,Union City,NJ,Hudson,40.768003,-74.029046,Condominium,2015,193050,1900,2500,932,1,2,4/1/17,180000,54791,city,Union City
9019 Wall St APT 2C,7047,North Bergen,NJ,Hudson,40.804569,-73.995515,MultiFamily2To4,2015,169705,1980,14418,935,2,2,4/1/17,1950,762010,neighborhood,Bulls Ferry
611 Schuyler Ave,7032,Kearny,NJ,Hudson,40.768664,-74.137386,MultiFamily2To4,2015,447920,1974,4050,4050,4,6,3/31/17,394000,5382,city,Kearny
421 Adams St APT 2R,7030,Hoboken,NJ,Hudson,40.742632,-74.035998,Condominium,2015,374155,N/A,N/A,543,1,1,3/31/17,375000,25146,city,Hoboken
207 Maple St,7086,Weehawken,NJ,Hudson,40.768254,-74.027255,SingleFamily,2015,292408,N/A,1149,N/A,2,3,3/31/17,500000,48385,city,Weehawken
741 Park Ave APT 3,7030,Hoboken,NJ,Hudson,40.745746,-74.031135,Condominium,2015,418133,1901,N/A,671,1,1,3/31/17,436000,25146,city,Hoboken
209 Hutton St,7307,Jersey City,NJ,Hudson,40.746341,-74.055112,SingleFamily,2016,421643,1900,1089000,1973,3,4,3/31/17,540000,275707,neighborhood,The Heights
307 1st St APT 3,7030,Hoboken,NJ,Hudson,40.737997,-74.03498,Condominium,2015,458841,N/A,1611,861,2,1,3/31/17,571000,25146,city,Hoboken
16 Roosevelt Ter,7002,Bayonne,NJ,Hudson,40.676549,-74.11703,SingleFamily,2015,447740,1955,5000,1872,3,3,3/31/17,445000,21685,city,Bayonne
111 W 4th St,7002,Bayonne,NJ,Hudson,40.650158,-74.13452,SingleFamily,2015,381009,N/A,N/A,N/A,4,6,3/31/17,445000,21685,city,Bayonne
78 Jackson St # 5B,7030,Hoboken,NJ,Hudson,40.738475,-74.041702,Condominium,2015,861412,2009,1600,1600,2,3,3/31/17,1132500,25146,city,Hoboken
1 Shore Ln APT 1602,7310,Jersey City,NJ,Hudson,40.730388,-74.032325,Condominium,2015,20653,2000,40511,1120,2,2,3/31/17,965000,275730,neighborhood,The Waterfront
192 Prospect Ave,7002,Bayonne,NJ,Hudson,40.666389,-74.110959,MultiFamily2To4,2015,239656,1920,2500,1640,2,4,3/31/17,350000,21685,city,Bayonne
222 Monroe St # A2RS,7030,Hoboken,NJ,Hudson,40.74152,-74.039604,Condominium,2015,413171,1987,719,719,1,1,1/24/07,430000,25146,city,Hoboken
8804 1st Ave,7047,North Bergen,NJ,Hudson,40.807567,-74.003291,SingleFamily,2015,213870,N/A,2500,N/A,3,4,3/31/17,459000,40038,city,North Bergen
123 Harmon Cove Tower,7094,Secaucus,NJ,Hudson,40.781315,-74.078682,MultiFamily2To4,2015,205918,N/A,N/A,1379,2,2,3/31/17,302500,33911,city,Secaucus
4315 Newkirk Ave # 17,7047,North Bergen,NJ,Hudson,40.781251,-74.02967,SingleFamily,2015,299379,N/A,2500,3237,N/A,N/A,3/31/17,390000,245503,neighborhood,Meadowview
83 Bright St # 4B,7302,Jersey City,NJ,Hudson,40.717162,-74.04904,Condominium,2015,230513,1908,3999,1730,2,2,3/30/17,1250000,273483,neighborhood,Downtown
536 28th St,7087,Union City,NJ,Hudson,40.77076,-74.03205,MultiFamily2To4,2015,327757,1908,2478,N/A,3,4,3/30/17,255900,54791,city,Union City
