street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
19 Silver Hill Ave,7825,Blairstown,NJ,warren,40.93296,-74.944185,SingleFamily,2015,322700,2005,17860,2340,2,4,9/6/16,213500,18622,city,Hope
202 Bald Eagle Dr,8886,Stewartsville,NJ,warren,40.698375,-75.138481,Condominium,2015,170400,2000,NA,1184,2,2,8/15/00,132624,32570,city,Lopatcong
29 County Road 519,8804,Bloomsbury,NJ,warren,40.637695,-75.134899,SingleFamily,NA,NA,1950,11325,NA,1.5,3,NA,NA,17072,city,Bloomsbury
610 Honeybrook Cir,8886,Stewartsville,NJ,warren,40.699741,-75.143157,Condominium,2015,148700,2000,NA,1155,2,2,9/2/16,112000,32570,city,Lopatcong
660 Hillcrest Blvd,8865,Phillipsburg,NJ,warren,40.702462,-75.184678,SingleFamily,2015,222888,1920,9147,2000,3,4,9/2/16,216900,53876,city,Phillipsburg
1 Stuber Ln,7840,Hackettstown,NJ,warren,40.872821,-74.842835,SingleFamily,2015,167932,1950,23086,680,2,2,9/2/16,165000,398130,city,Independence Township
107 E Baldwin St,7840,Hackettstown,NJ,warren,40.857783,-74.836362,SingleFamily,2015,398600,1930,19602,2568,2.5,4,9/2/16,239000,5027,city,Hackettstown
164 Bullman St,8865,Phillipsburg,NJ,warren,40.69417,-75.195286,SingleFamily,2015,128463,1910,3092,1566,2,3,9/1/16,1025,53876,city,Phillipsburg
188 Bowers Ave,8865,Phillipsburg,NJ,warren,40.703804,-75.183764,SingleFamily,2015,233518,2009,10018,3000,2.5,4,8/26/11,270000,53876,city,Phillipsburg
50 Summerfield Rd,7823,Belvidere,NJ,warren,40.789791,-75.039745,SingleFamily,2015,417700,1975,55756,3621,3,3,9/1/16,315000,9669,city,Belvidere
120 Millbrook Rd,7825,Hardwick,NJ,warren,41.011574,-74.951093,SingleFamily,2015,401339,2000,130680,2774,3.5,4,9/1/16,379000,18469,city,Hardwick
472 Delaware Rd,7825,Blairstown,NJ,warren,40.898958,-75.011012,SingleFamily,2012,669300,2006,304920,5676,3,4,9/1/16,650000,18622,city,Hope
341 Lincoln St,8865,Phillipsburg,NJ,warren,40.693832,-75.183965,SingleFamily,2015,123940,1989,4312,1722,1.5,3,8/31/16,160000,53876,city,Phillipsburg
512 Warren St,7840,Hackettstown,NJ,warren,40.846127,-74.830313,SingleFamily,2015,253600,1938,16801,1144,2,3,8/31/16,1750,5027,city,Hackettstown
3 Michael Dr,7840,Hackettstown,NJ,warren,40.888982,-74.836485,SingleFamily,2015,395286,1997,43560,2840,3,4,9/19/16,255000,397495,city,Allamuchy Township
13 Briarstone Rd,8865,Phillipsburg,NJ,warren,40.703988,-75.180328,SingleFamily,2015,324800,1962,17424,2541,3,3,8/30/16,229900,32570,city,Lopatcong
18 Rolling View Dr,7840,Hackettstown,NJ,warren,40.852822,-74.88551,SingleFamily,2015,288857,1972,46609,2604,3,4,9/1/16,299000,398130,city,Independence Township
73 Indigo Rd,7840,Hackettstown,NJ,warren,40.910969,-74.850939,Townhouse,2015,327603,2011,NA,2659,3,3,NA,NA,396176,city,Allamuchy-Panther Valley
1816 Gary Rd,8886,Stewartsville,NJ,warren,40.685428,-75.138283,SingleFamily,2015,352504,1999,13068,2688,NA,NA,8/29/16,340000,399001,city,Greenwich Township
1332 S Main St,8865,Phillipsburg,NJ,warren,40.676147,-75.162677,SingleFamily,2015,101197,1900,7840,1952,2,4,8/29/16,134000,395813,city,Pohatcong Township
9 Marshall St,8865,Phillipsburg,NJ,warren,40.692137,-75.1883,SingleFamily,2015,109126,1900,3484,NA,1,2,8/29/16,32000,53876,city,Phillipsburg
